cagr,max_drawdown,calmar
0.2096328731196726,-0.1905990924034857,1.0998629137010454
0.2392922775621182,-0.2276831049284268,1.050988291983021
0.3842443739865406,-0.4229001208460561,0.908593672704135
0.492460400648534,-0.5804007047324977,0.848483464325746
